case,detector,G1,G2,G3,G4,G5,G6,G7
A009,det0,81568903000000.0,384419110000000.0,1.59682456e+16,1.56162648e+16,2.88730164e+16,5722082600000000.0,8.4834663e+16
A009,det1,81591020000000.0,384363240000000.0,1.59506502e+16,1.5853278e+16,2.9873787e+16,5921772900000000.0,8.7798332e+16
A009,det2,81999747000000.0,386160570000000.0,1.60259204e+16,1.59310708e+16,3.0191854e+16,5987393800000000.0,8.8781113e+16
A009,det3,82275068000000.0,387058370000000.0,1.60525804e+16,1.59410751e+16,3.0362041e+16,6025799400000000.0,8.9369849e+16
A009,det4,82266071000000.0,387442700000000.0,1.60557736e+16,1.59309816e+16,3.0489109e+16,6055138600000000.0,8.982424e+16
A009,det5,82249408000000.0,387332850000000.0,1.60472464e+16,1.59124763e+16,3.0606429e+16,6081548200000000.0,9.0244474e+16
A009,det6,82312438000000.0,387047230000000.0,1.60291603e+16,1.58855001e+16,3.0703569e+16,6107681400000000.0,9.0626957e+16
A009,det7,81994218000000.0,386381360000000.0,1.59957575e+16,1.5835174e+16,3.0824669e+16,6136552900000000.0,9.1095925e+16
A009,det8,81767090000000.0,385048640000000.0,1.59364897e+16,1.57672219e+16,3.0948934e+16,6169634500000000.0,9.1635326e+16
A009,det9,81521316000000.0,384024710000000.0,1.58714844e+16,1.56981077e+16,3.1066503e+16,6200631700000000.0,9.2113352e+16
A009,det10,80965970000000.0,380811590000000.0,1.57331341e+16,1.55519383e+16,3.1260386e+16,6255351000000000.0,9.2974346e+16
A009,det11,80373176000000.0,378274150000000.0,1.56015826e+16,1.54162157e+16,3.1426766e+16,6305594300000000.0,9.3746541e+16
A009,det12,79839942000000.0,375598320000000.0,1.54819965e+16,1.5292265e+16,3.1576781e+16,6351756900000000.0,9.4478202e+16
A009,det13,79301026000000.0,373147930000000.0,1.53762975e+16,1.51819725e+16,3.1737949e+16,6398238100000000.0,9.5204818e+16
A009,det14,78898360000000.0,371182170000000.0,1.52845066e+16,1.50925486e+16,3.1872344e+16,6439411400000000.0,9.5835024e+16
A009,det15,78224577000000.0,367929390000000.0,1.51354368e+16,1.49395422e+16,3.2148273e+16,6521077200000000.0,9.7096292e+16
A009,det16,77738388000000.0,365793630000000.0,1.50282013e+16,1.48275066e+16,3.2413106e+16,6599944700000000.0,9.830833e+16
A009,det17,77477605000000.0,364326320000000.0,1.49467362e+16,1.47420434e+16,3.2660649e+16,6674649000000000.0,9.943085e+16
A009,det18,77203715000000.0,362723960000000.0,1.48797536e+16,1.46780149e+16,3.2898663e+16,6740178900000000.0,1.00488693e+17
A009,det19,76899192000000.0,361859580000000.0,1.48287002e+16,1.46329442e+16,3.3126733e+16,6808256400000000.0,1.01471089e+17
A009,det20,76723029000000.0,361131470000000.0,1.47885095e+16,1.45906896e+16,3.3344835e+16,6869190400000000.0,1.02431591e+17
A009,det21,76388407000000.0,359781030000000.0,1.47260826e+16,1.45336217e+16,3.375664e+16,6986712900000000.0,1.04211341e+17
A009,det22,76256800000000.0,358260180000000.0,1.46673238e+16,1.44942997e+16,3.412801e+16,7093384600000000.0,1.0580833e+17
A009,det23,75816264000000.0,356519760000000.0,1.45869288e+16,1.44468999e+16,3.4610366e+16,7232760200000000.0,1.07919161e+17
A009,det24,75200015000000.0,353162210000000.0,1.44609791e+16,1.43792806e+16,3.5146297e+16,7392123700000000.0,1.10309113e+17
A009,det25,74332030000000.0,349291020000000.0,1.43079245e+16,1.42957805e+16,3.5569236e+16,7522196100000000.0,1.12288507e+17
A010,det0,871759690000000.0,4052050400000000.0,1.56144924e+17,1.19694663e+17,1.34711397e+17,2.52483618e+16,3.7209526e+17
A010,det1,881071800000000.0,4097274500000000.0,1.5800098e+17,1.21526962e+17,1.38592989e+17,2.60353898e+16,3.8392455e+17
A010,det2,743795270000000.0,3456369300000000.0,1.33499313e+17,1.03466823e+17,1.22924728e+17,2.32561073e+16,3.4408664e+17
A010,det3,590054500000000.0,2745371790000000.0,1.06250841e+17,8.3283037e+16,1.03525386e+17,1.96964072e+16,2.92178963e+17
A010,det4,476306470000000.0,2218411350000000.0,8.6097231e+16,6.8323479e+16,8.8563239e+16,1.69274516e+16,2.5149337e+17
A010,det5,396297800000000.0,1844242580000000.0,7.1850541e+16,5.7740097e+16,7.7673327e+16,1.49038953e+16,2.21696811e+17
A010,det6,338578420000000.0,1578492140000000.0,6.164439e+16,5.0129776e+16,6.974295e+16,1.34257295e+16,1.99779956e+17
A010,det7,284801357000000.0,1329522790000000.0,5.2110564e+16,4.3003534e+16,6.220418e+16,1.20186888e+16,1.78905296e+17
A010,det8,240203048000000.0,1122381620000000.0,4.4158692e+16,3.7055456e+16,5.5884599e+16,1.08353079e+16,1.61410792e+17
A010,det9,210327527000000.0,982592990000000.0,3.8812705e+16,3.303625e+16,5.1555894e+16,1.00286263e+16,1.49419009e+17
A010,det10,174148089000000.0,814276070000000.0,3.2328075e+16,2.81490401e+16,4.6316583e+16,9049615000000000.0,1.3494026e+17
A010,det11,153053278000000.0,716572460000000.0,2.85730091e+16,2.53119484e+16,4.3283235e+16,8488975900000000.0,1.26633723e+17
A010,det12,139608631000000.0,654377530000000.0,2.61795431e+16,2.3498676e+16,4.1380204e+16,8141265300000000.0,1.21471946e+17
A010,det13,130481142000000.0,611465070000000.0,2.4524452e+16,2.22517135e+16,4.0114965e+16,7911858500000000.0,1.18086105e+17
A010,det14,123714687000000.0,579833930000000.0,2.33116527e+16,2.13348971e+16,3.9202278e+16,7750700700000000.0,1.15710438e+17
A010,det15,114500004000000.0,536804560000000.0,2.16418833e+16,2.00735147e+16,3.8017366e+16,7549776800000000.0,1.12717478e+17
A010,det16,107996067000000.0,507069320000000.0,2.04985039e+16,1.92125187e+16,3.7258023e+16,7425696200000000.0,1.10868234e+17
A010,det17,103325561000000.0,484997180000000.0,1.96445634e+16,1.85720368e+16,3.6723035e+16,7340029100000000.0,1.09640986e+17
A010,det18,99636765000000.0,467801450000000.0,1.89790845e+16,1.80767393e+16,3.6339077e+16,7285522300000000.0,1.08833576e+17
A010,det19,96569674000000.0,453900660000000.0,1.84466181e+16,1.76843082e+16,3.6050373e+16,7245342600000000.0,1.08264992e+17
A010,det20,94322069000000.0,442754420000000.0,1.80086009e+16,1.73558355e+16,3.5834624e+16,7221234400000000.0,1.07876004e+17
A010,det21,90366878000000.0,425168930000000.0,1.73310807e+16,1.68587993e+16,3.554596e+16,7190814600000000.0,1.07477774e+17
A010,det22,87603537000000.0,411609500000000.0,1.68126436e+16,1.64888625e+16,3.537181e+16,7183888000000000.0,1.07370451e+17
A010,det23,84498829000000.0,397251770000000.0,1.62597706e+16,1.60976423e+16,3.5252057e+16,7196685800000000.0,1.07563638e+17
A010,det24,81656443000000.0,383800710000000.0,1.5754403e+16,1.57481333e+16,3.5237932e+16,7231232800000000.0,1.08107953e+17
A010,det25,79609794000000.0,374365330000000.0,1.54030071e+16,1.55126913e+16,3.5300987e+16,7278400700000000.0,1.08830923e+17
A011,det0,590876430000000.0,2748371140000000.0,1.06592488e+17,8.3295308e+16,9.8212155e+16,1.84391817e+16,2.71992451e+17
A011,det1,599899330000000.0,2792698750000000.0,1.0830734e+17,8.4945802e+16,1.01312407e+17,1.90558335e+16,2.81130169e+17
A011,det2,563122460000000.0,2621728980000000.0,1.01703993e+17,8.0060492e+16,9.7993047e+16,1.85224281e+16,2.73880926e+17
A011,det3,497539290000000.0,2316839520000000.0,9.003412e+16,7.1387952e+16,9.0196409e+16,1.71257063e+16,2.53797826e+17
A011,det4,433748120000000.0,2019691100000000.0,7.8628248e+16,6.2891311e+16,8.206779e+16,1.56520457e+16,2.32173117e+17
A011,det5,378669450000000.0,1766205950000000.0,6.8904404e+16,5.5633981e+16,7.4871213e+16,1.43289519e+16,2.12828458e+17
A011,det6,334421270000000.0,1559497870000000.0,6.0986082e+16,4.9715942e+16,6.8869126e+16,1.32200385e+16,1.96515128e+17
A011,det7,288410453000000.0,1347090020000000.0,5.2829493e+16,4.3611061e+16,6.2577653e+16,1.20548396e+16,1.793382e+17
A011,det8,247481145000000.0,1154493380000000.0,4.5474246e+16,3.8093609e+16,5.6810745e+16,1.09856746e+16,1.63524306e+17
A011,det9,217861424000000.0,1018858630000000.0,4.0227402e+16,3.4146889e+16,5.2637285e+16,1.02143789e+16,1.52081446e+17
A011,det10,180729194000000.0,845141860000000.0,3.3554339e+16,2.91240966e+16,4.7308526e+16,9226473600000000.0,1.37494997e+17
A011,det11,158280427000000.0,741412060000000.0,2.95525856e+16,2.60883827e+16,4.4109133e+16,8637565900000000.0,1.28765949e+17
A011,det12,143948907000000.0,674096840000000.0,2.69588527e+16,2.41230615e+16,4.2050379e+16,8261482700000000.0,1.23210629e+17
A011,det13,133713759000000.0,627277300000000.0,2.51514428e+16,2.27487589e+16,4.0649604e+16,8008018900000000.0,1.19473942e+17
A011,det14,126542004000000.0,593103900000000.0,2.38226906e+16,2.17438717e+16,3.9651745e+16,7831601400000000.0,1.16865242e+17
A011,det15,116439148000000.0,545911450000000.0,2.20063967e+16,2.03653316e+16,3.8340517e+16,7606520700000000.0,1.13537497e+17
A011,det16,109466505000000.0,513986680000000.0,2.07667676e+16,1.94285673e+16,3.7492017e+16,7464671600000000.0,1.1149928e+17
A011,det17,104397452000000.0,490164800000000.0,1.98554466e+16,1.87469562e+16,3.6912068e+16,7372704800000000.0,1.10124259e+17
A011,det18,100541940000000.0,472020780000000.0,1.91494295e+16,1.8219862e+16,3.6491795e+16,7311138300000000.0,1.09204312e+17
A011,det19,97348335000000.0,457151610000000.0,1.85846905e+16,1.77950458e+16,3.6175064e+16,7267585300000000.0,1.08549891e+17
A011,det20,94825076000000.0,445416540000000.0,1.81223388e+16,1.74527881e+16,3.5946205e+16,7238051700000000.0,1.08149678e+17
A011,det21,90911835000000.0,427006390000000.0,1.74178325e+16,1.69297448e+16,3.5620904e+16,7203766700000000.0,1.07663193e+17
A011,det22,87889150000000.0,413532700000000.0,1.68896436e+16,1.65491522e+16,3.5433714e+16,7194575200000000.0,1.07520378e+17
A011,det23,84854901000000.0,398426890000000.0,1.63164166e+16,1.6138625e+16,3.5297169e+16,7202542900000000.0,1.07641521e+17
A011,det24,81833809000000.0,384713500000000.0,1.57946e+16,1.57777291e+16,3.5280642e+16,7242472500000000.0,1.08240466e+17
A011,det25,79779524000000.0,375432630000000.0,1.54300461e+16,1.55349061e+16,3.5330268e+16,7283853300000000.0,1.0890087e+17
A012,det0,355142200000000.0,1657373890000000.0,6.5014242e+16,5.2667624e+16,6.7438391e+16,1.27088193e+16,1.87691191e+17
A012,det1,359861020000000.0,1679439170000000.0,6.5885906e+16,5.3659521e+16,6.954127e+16,1.31195129e+16,1.93733259e+17
A012,det2,358582860000000.0,1673846360000000.0,6.5624098e+16,5.3482115e+16,7.0183765e+16,1.32780674e+16,1.96329418e+17
A012,det3,345566230000000.0,1613506810000000.0,6.3265934e+16,5.1690931e+16,6.8996372e+16,1.30984548e+16,1.93839214e+17
A012,det4,327423850000000.0,1527930620000000.0,5.9956677e+16,4.9190253e+16,6.692821e+16,1.27409721e+16,1.88786812e+17
A012,det5,307022416000000.0,1433086930000000.0,5.6302624e+16,4.6430276e+16,6.4426247e+16,1.23044745e+16,1.82423519e+17
A012,det6,286954141000000.0,1338812870000000.0,5.2670984e+16,4.3682107e+16,6.1824017e+16,1.18364197e+16,1.75690128e+17
A012,det7,261797695000000.0,1223270760000000.0,4.8199416e+16,4.0306083e+16,5.8546443e+16,1.12468747e+16,1.67046704e+17
A012,det8,235350422000000.0,1099458120000000.0,4.3418374e+16,3.6695598e+16,5.4937384e+16,1.05926842e+16,1.57447913e+17
A012,det9,213561074000000.0,997879200000000.0,3.9516794e+16,3.3737024e+16,5.1949327e+16,1.00489105e+16,1.49457384e+17
A012,det10,182231830000000.0,852901420000000.0,3.3894344e+16,2.94727466e+16,4.7559582e+16,9245522500000000.0,1.37688316e+17
A012,det11,161403299000000.0,755558880000000.0,3.01454482e+16,2.66139224e+16,4.4605079e+16,8712786800000000.0,1.29778065e+17
A012,det12,146993408000000.0,689212350000000.0,2.75584355e+16,2.46421822e+16,4.2584749e+16,8345284800000000.0,1.24410457e+17
A012,det13,136598027000000.0,640515630000000.0,2.56951303e+16,2.32187972e+16,4.1142899e+16,8087905700000000.0,1.20620398e+17
A012,det14,128786759000000.0,604524640000000.0,2.42975635e+16,2.21556696e+16,4.0087318e+16,7903543200000000.0,1.1790363e+17
A012,det15,118232710000000.0,554655720000000.0,2.23563749e+16,2.06735197e+16,3.8670995e+16,7662468900000000.0,1.14315945e+17
A012,det16,110905947000000.0,520545730000000.0,2.10373542e+16,1.96651383e+16,3.7746142e+16,7506353500000000.0,1.12062617e+17
A012,det17,105514567000000.0,495433540000000.0,2.00657772e+16,1.89325332e+16,3.7113686e+16,7404779600000000.0,1.10586149e+17
A012,det18,101415593000000.0,476499800000000.0,1.93217354e+16,1.83733199e+16,3.6653021e+16,7338541000000000.0,1.09565783e+17
A012,det19,98107771000000.0,460868260000000.0,1.87316784e+16,1.79271393e+16,3.6312498e+16,7286810800000000.0,1.08883021e+17
A012,det20,95635454000000.0,448868550000000.0,1.82516831e+16,1.75664845e+16,3.6056663e+16,7255398000000000.0,1.08402442e+17
A012,det21,91450120000000.0,429523390000000.0,1.75170839e+16,1.70209527e+16,3.5718812e+16,7221737400000000.0,1.07901231e+17
A012,det22,88359685000000.0,415578080000000.0,1.69698108e+16,1.66191405e+16,3.5505312e+16,7205748400000000.0,1.07690865e+17
A012,det23,85068451000000.0,400265890000000.0,1.63807207e+16,1.61963529e+16,3.5360343e+16,7211368100000000.0,1.07805561e+17
A012,det24,82125575000000.0,386152650000000.0,1.58451624e+16,1.58220644e+16,3.5328295e+16,7247371400000000.0,1.08335261e+17
A012,det25,80033650000000.0,376136740000000.0,1.54714437e+16,1.55720034e+16,3.538898e+16,7294301600000000.0,1.09045638e+17
B001,det0,22949113200000.0,107789526000000.0,4679467700000000.0,5955128900000000.0,1.85769149e+16,3871661300000000.0,5.8599916e+16
B001,det1,22667287700000.0,106386958000000.0,4608693600000000.0,6013917600000000.0,1.90907593e+16,3978809500000000.0,6.0209358e+16
B001,det2,22834526500000.0,107120338000000.0,4638647300000000.0,6053276400000000.0,1.9197169e+16,3999622500000000.0,6.052081e+16
B001,det3,22995329100000.0,107835260000000.0,4667894200000000.0,6089765700000000.0,1.92860322e+16,4017204600000000.0,6.0784826e+16
B001,det4,23148546000000.0,108535690000000.0,4699298700000000.0,6123963900000000.0,1.93596736e+16,4030948600000000.0,6.1002083e+16
B001,det5,23323012300000.0,109428187000000.0,4732161400000000.0,6158210000000000.0,1.94232364e+16,4044420500000000.0,6.1186694e+16
B001,det6,23459789100000.0,110191948000000.0,4763415700000000.0,6191135100000000.0,1.94817877e+16,4055870700000000.0,6.135049e+16
B001,det7,23692889000000.0,111152444000000.0,4802258100000000.0,6231353900000000.0,1.95587549e+16,4070551900000000.0,6.1568065e+16
B001,det8,23967044000000.0,112275094000000.0,4853160800000000.0,6280981700000000.0,1.96496695e+16,4086948700000000.0,6.1828785e+16
B001,det9,24198117400000.0,113424355000000.0,4903239600000000.0,6333136200000000.0,1.9729453e+16,4103774800000000.0,6.205219e+16
B001,det10,24679402700000.0,115814501000000.0,4999843600000000.0,6427068500000000.0,1.98944721e+16,4135098400000000.0,6.2510372e+16
B001,det11,25176633400000.0,118106314000000.0,5097180400000000.0,6523662500000000.0,2.00560532e+16,4166049400000000.0,6.2960102e+16
B001,det12,25689089500000.0,120604962000000.0,5193937500000000.0,6618757700000000.0,2.02210652e+16,4197244500000000.0,6.3410884e+16
B001,det13,26235373400000.0,122923578000000.0,5294896400000000.0,6717936700000000.0,2.03855905e+16,4228263400000000.0,6.3870232e+16
B001,det14,26705905900000.0,125370074000000.0,5397883200000000.0,6818275100000000.0,2.05481987e+16,4258896100000000.0,6.4317179e+16
B001,det15,27796598100000.0,130556009000000.0,5610352700000000.0,7022583600000000.0,2.08778297e+16,4322433200000000.0,6.5222885e+16
B001,det16,28893786400000.0,135854645000000.0,5832192800000000.0,7235739500000000.0,2.12209806e+16,4386131600000000.0,6.6177593e+16
B001,det17,30144899900000.0,141556329000000.0,6064921900000000.0,7457488600000000.0,2.15755772e+16,4452012800000000.0,6.7148303e+16
B001,det18,31360090600000.0,147459510000000.0,6309305300000000.0,7687410100000000.0,2.19419206e+16,4520722200000000.0,6.8135137e+16
B001,det19,32641822700000.0,153766223000000.0,6565203100000000.0,7929997700000000.0,2.2314159e+16,4593918600000000.0,6.918539e+16
B001,det20,34061788100000.0,160149288000000.0,6832661700000000.0,8179013800000000.0,2.26980629e+16,4664836000000000.0,7.023551e+16
B001,det21,37008699000000.0,174006658000000.0,7398201500000000.0,8706329100000000.0,2.35090347e+16,4815155000000000.0,7.2457768e+16
B001,det22,40204460000000.0,189147975000000.0,8014074000000000.0,9273091300000000.0,2.43700934e+16,4978133000000000.0,7.4833327e+16
B001,det23,45428121000000.0,213809363000000.0,9016525700000000.0,1.01833179e+16,2.57455403e+16,5237507200000000.0,7.8644651e+16
B001,det24,53098406000000.0,249726716000000.0,1.0470708e+16,1.14866381e+16,2.76946887e+16,5606692100000000.0,8.4071623e+16
B001,det25,61035753000000.0,287351959000000.0,1.19887642e+16,1.28281298e+16,2.9691433e+16,5988512700000000.0,8.9691134e+16
B002,det0,9170368200000.0,42317137000000.0,1884123450000000.0,3045050340000000.0,1.45979167e+16,3363138300000000.0,5.1854356e+16
B002,det1,9045379900000.0,41745321000000.0,1850740920000000.0,3061988210000000.0,1.48617758e+16,3423727400000000.0,5.2785792e+16
B002,det2,9089072300000.0,41892007000000.0,1857474230000000.0,3072801200000000.0,1.49061332e+16,3433172900000000.0,5.291685e+16
B002,det3,9125241500000.0,42075367000000.0,1862130260000000.0,3084438320000000.0,1.49478957e+16,3442234800000000.0,5.305379e+16
B002,det4,9174893000000.0,42223633000000.0,1868056730000000.0,3094040090000000.0,1.49836554e+16,3449581700000000.0,5.3163225e+16
B002,det5,9209204200000.0,42346840000000.0,1874018730000000.0,3103582960000000.0,1.50181389e+16,3456814100000000.0,5.326668e+16
B002,det6,9236643500000.0,42488958000000.0,1881125800000000.0,3114310910000000.0,1.50485627e+16,3463354400000000.0,5.3361672e+16
B002,det7,9270936400000.0,42706507000000.0,1889017750000000.0,3126074200000000.0,1.50867058e+16,3471150600000000.0,5.3479432e+16
B002,det8,9302503400000.0,42952038000000.0,1900279380000000.0,3142014520000000.0,1.51307201e+16,3479915100000000.0,5.3610133e+16
B002,det9,9370035100000.0,43229515000000.0,1911778440000000.0,3157059920000000.0,1.51739299e+16,3489590700000000.0,5.3730327e+16
B002,det10,9482964800000.0,43709511000000.0,1933724640000000.0,3187230580000000.0,1.52514782e+16,3505026600000000.0,5.3964214e+16
B002,det11,9600450200000.0,44211301000000.0,1957690300000000.0,3217871340000000.0,1.53299997e+16,3520365100000000.0,5.4179737e+16
B002,det12,9710543100000.0,44809511000000.0,1981468220000000.0,3248206180000000.0,1.54038355e+16,3534275800000000.0,5.4394797e+16
B002,det13,9808670500000.0,45294270000000.0,2005386330000000.0,3278392410000000.0,1.547934e+16,3550106100000000.0,5.4597391e+16
B002,det14,9973769100000.0,45919277000000.0,2030229840000000.0,3309627170000000.0,1.55536397e+16,3563928800000000.0,5.4802693e+16
B002,det15,10187180600000.0,47023875000000.0,2080534570000000.0,3373934600000000.0,1.57009295e+16,3593431200000000.0,5.5212385e+16
B002,det16,10444759200000.0,48240370000000.0,2133144240000000.0,3438973800000000.0,1.5849091e+16,3620555600000000.0,5.5608258e+16
B002,det17,10703835200000.0,49554323000000.0,2188889860000000.0,3507574600000000.0,1.60046949e+16,3650215500000000.0,5.6034007e+16
B002,det18,10970751900000.0,50814078000000.0,2245921690000000.0,3576733400000000.0,1.61570685e+16,3679407800000000.0,5.6442378e+16
B002,det19,11246706600000.0,52190173000000.0,2304830010000000.0,3649128400000000.0,1.63194891e+16,3709514400000000.0,5.6858618e+16
